Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Population,Referred a Friend,Number of Referrals,Tenure in Months,Internet Service,Phone Service,Avg Monthly GB Download,Unlimited Data,Contract,Monthly Charge,Monthly Extra Data Charge,Monthly Long Distance Charge,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Add-on Services,Streaming TV,Streaming Movies,Streaming Music,Streaming Services,Satisfaction Score,Customer Status,Churn,Churn Reason
0,41,0,0,1,2,Vista,92083,62036,0,0,43,1,0,25,1,Month-to-Month,44.4849,0.0,0.0,1,1,1,0,3,0,0,0,0,3,Stayed,0,
1,42,0,1,0,0,Warner Springs,92086,1205,1,1,43,1,1,27,1,Two Year,80.4721,0.0,38.53,1,0,1,1,3,1,1,1,3,4,Stayed,0,
0,20,0,1,1,3,San Diego,92101,27505,1,1,1,1,1,59,1,Month-to-Month,90.1,0.0,24.33,0,0,0,0,0,1,1,1,3,3,Joined,0,
1,46,0,0,0,0,San Diego,92102,47140,0,0,69,1,1,22,1,Two Year,80.5116,0.0,25.73,1,0,1,1,3,1,1,1,3,3,Stayed,0,
1,64,0,1,0,0,San Diego,92103,30202,1,1,61,0,1,0,0,Two Year,20.9639,0.0,10.94,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,42,0,1,0,0,San Diego,92104,47689,1,1,43,1,1,17,1,Month-to-Month,67.6128,0.0,26.1,1,1,0,1,3,0,0,0,0,3,Stayed,0,
0,43,0,1,0,0,San Diego,92107,27959,1,1,56,1,1,14,1,Month-to-Month,88.4455,0.0,3.79,0,0,0,0,0,1,1,1,3,4,Stayed,0,
1,21,0,1,0,0,San Diego,92108,11650,1,5,70,1,0,46,1,Two Year,64.3557,0.0,0.0,1,1,1,1,4,1,1,1,3,3,Stayed,0,
0,27,0,1,1,2,San Diego,92110,24169,1,7,49,1,1,59,1,One Year,92.248,0.0,36.08,0,1,1,0,2,1,0,0,1,3,Stayed,0,
1,26,0,1,1,1,San Diego,92113,47431,1,1,32,1,1,59,1,Two Year,72.4016,0.0,19.76,1,1,1,1,4,0,1,1,2,4,Stayed,0,
0,45,0,0,1,1,San Diego,92115,56887,0,0,37,1,1,27,0,Two Year,62.2257,2.973,49.99,1,1,0,1,3,0,0,0,0,3,Stayed,0,
1,59,0,1,0,0,San Diego,92116,33083,1,9,69,1,1,5,1,One Year,105.1,0.0,24.17,1,1,0,1,3,1,1,1,3,4,Stayed,0,
1,26,0,1,0,0,San Diego,92117,51213,1,7,26,1,1,48,1,Month-to-Month,79.9442,0.0,11.23,0,1,1,1,3,1,1,1,3,4,Stayed,0,
1,61,0,1,1,3,Coronado,92118,24093,1,2,58,1,1,30,1,One Year,107.3345,0.0,43.01,0,1,1,0,2,1,1,1,3,4,Stayed,0,
0,28,0,0,0,0,San Diego,92119,21866,0,0,24,1,1,85,1,One Year,51.7604,0.0,7.52,0,0,0,1,1,0,0,0,0,3,Stayed,0,
0,27,0,1,1,2,San Diego,92120,25569,1,1,5,0,1,0,0,One Year,19.89,0.0,41.21,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,24,0,1,1,1,San Diego,92122,34902,1,1,30,0,1,0,0,Two Year,19.975,0.0,12.85,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,41,0,1,0,0,San Diego,92123,25232,0,0,55,1,1,13,0,One Year,62.9473,2.7273,35.38,1,1,0,1,3,0,0,0,0,4,Stayed,0,
0,19,0,1,1,2,San Diego,92127,20046,1,1,44,1,0,59,1,Two Year,53.9818,0.0,0.0,1,1,1,1,4,0,1,1,2,4,Stayed,0,
1,55,0,0,0,0,San Diego,92128,42733,0,0,47,1,1,5,1,One Year,59.8521,0.0,26.35,1,1,0,1,3,0,0,0,0,4,Stayed,0,
1,31,0,1,0,0,San Diego,92131,29283,1,10,64,1,1,21,1,One Year,98.6617,0.0,19.22,1,0,0,1,2,1,1,1,3,3,Stayed,0,
0,61,0,0,0,0,San Diego,92139,36351,0,0,1,0,1,0,0,Month-to-Month,19.1,0.0,44.22,0,0,0,0,0,0,0,0,0,4,Joined,0,
0,38,0,0,0,0,San Diego,92154,68776,0,0,20,1,1,4,1,Month-to-Month,50.1525,0.0,49.81,0,0,0,1,1,0,0,0,0,3,Stayed,0,
1,23,0,1,0,0,San Ysidro,92173,28488,1,1,37,1,0,27,1,Two Year,43.0568,0.0,0.0,1,0,0,1,2,1,0,0,1,4,Stayed,0,
0,63,0,1,1,2,Indio,92201,56307,1,9,30,1,1,19,0,Month-to-Month,83.665,4.0,21.72,0,0,0,0,0,1,0,0,1,3,Stayed,0,
1,57,0,0,0,0,Indio,92203,2743,0,0,38,1,1,13,1,One Year,83.8855,0.0,25.11,1,1,1,0,3,1,1,1,3,3,Stayed,0,
1,22,0,1,0,0,Banning,92220,25859,1,3,52,1,0,52,1,Two Year,64.0404,0.0,0.0,1,1,1,1,4,1,1,1,3,4,Stayed,0,
0,20,0,0,1,3,Beaumont,92223,17721,0,0,71,1,1,52,1,Two Year,77.7845,0.0,4.76,1,1,1,1,4,1,0,0,1,3,Stayed,0,
0,56,0,0,0,0,Brawley,92227,23394,0,0,66,1,1,11,1,Two Year,72.703,0.0,45.57,1,1,1,0,3,0,1,1,2,3,Stayed,0,
0,45,0,1,0,0,Cabazon,92230,2355,1,9,72,1,1,3,1,Two Year,119.3667,0.0,17.87,1,1,1,1,4,1,1,1,3,3,Stayed,0,
0,56,0,0,1,2,Calexico,92231,27804,0,0,25,1,0,18,1,One Year,38.822,0.0,0.0,1,0,0,0,1,1,0,0,1,3,Stayed,0,
0,24,0,1,1,3,Calipatria,92233,7857,1,7,69,1,1,27,0,Two Year,111.0986,0.1449,37.97,1,1,1,1,4,1,1,1,3,4,Stayed,0,
0,54,0,1,1,3,Cathedral City,92234,43141,1,9,53,1,1,57,1,Two Year,69.5481,0.0,27.93,1,1,0,0,2,0,1,1,2,3,Stayed,0,
0,26,0,0,0,0,Desert Center,92239,964,0,0,26,1,1,76,1,Month-to-Month,97.5769,0.0,37.0,0,0,1,1,2,1,1,1,3,3,Stayed,0,
0,25,0,0,0,0,Desert Hot Springs,92240,22796,0,0,21,1,1,52,1,Month-to-Month,66.3619,0.0,39.85,0,0,1,0,1,0,1,1,2,4,Stayed,0,
1,38,0,0,1,1,Desert Hot Springs,92241,5529,0,0,1,1,1,19,1,Month-to-Month,89.35,0.0,5.36,0,0,0,0,0,1,1,1,3,3,Joined,0,
0,28,0,0,0,0,Earp,92242,1564,0,0,48,1,1,46,1,Month-to-Month,92.6104,0.0,4.15,1,0,0,1,2,0,1,1,2,3,Stayed,0,
1,24,0,1,0,0,El Centro,92243,43712,1,4,26,1,0,51,1,One Year,37.6385,0.0,0.0,1,0,1,0,2,0,0,0,0,3,Stayed,0,
0,39,0,1,0,0,Heber,92249,3535,1,7,60,0,1,0,0,Two Year,20.9692,0.0,30.14,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,50,0,0,0,0,Holtville,92250,8062,0,0,18,0,1,0,0,Month-to-Month,18.4083,0.0,31.33,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,52,0,0,1,1,La Quinta,92253,23971,0,0,4,0,1,0,0,One Year,21.1875,0.0,32.15,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,52,0,1,1,2,Mecca,92254,8768,1,4,65,0,1,0,0,Two Year,26.3862,0.0,36.5,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,63,0,1,1,1,Morongo Valley,92256,3499,1,6,70,0,1,0,0,Two Year,24.5021,0.0,10.46,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,44,0,0,1,2,North Palm Springs,92258,732,0,0,62,0,1,0,0,Two Year,20.1629,0.0,24.48,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,58,0,1,1,2,Ocotillo,92259,471,1,9,66,1,1,16,1,Two Year,60.5576,0.0,8.39,1,0,0,0,1,1,0,0,1,3,Stayed,0,
1,23,0,1,1,2,Palm Desert,92260,29340,0,0,65,1,1,69,0,Two Year,80.2323,0.6154,4.75,1,1,0,1,3,1,1,1,3,3,Stayed,0,
1,19,0,0,0,0,Palm Springs,92264,18884,0,0,34,0,1,0,0,Month-to-Month,19.8,0.0,36.75,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,49,0,1,1,2,Palo Verde,92266,291,1,8,16,1,1,12,1,Month-to-Month,90.1375,0.0,48.71,0,0,1,0,1,1,0,0,1,3,Stayed,0,
0,54,0,1,0,0,Rancho Mirage,92270,12465,1,10,71,1,1,8,1,Two Year,102.7007,0.0,37.69,0,1,1,1,3,1,1,1,3,5,Stayed,0,
0,45,0,0,0,0,Salton City,92275,799,0,0,18,0,1,0,0,One Year,23.5833,0.0,12.97,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,54,0,0,0,0,Thousand Palms,92276,6242,0,0,4,1,1,2,0,Month-to-Month,62.35,2.5,37.7,0,0,0,1,1,1,0,0,1,3,Stayed,0,
1,28,0,1,1,2,Escondido,92027,48690,1,1,58,1,1,69,1,Two Year,76.1336,0.0,2.87,1,0,1,1,3,1,0,0,1,3,Stayed,0,
1,33,0,1,0,0,Twentynine Palms,92278,14104,1,10,56,1,1,11,1,One Year,94.1179,0.0,37.5,1,0,0,0,1,1,1,1,3,3,Stayed,0,
0,24,0,1,1,2,White Water,92282,805,1,8,56,1,0,41,1,One Year,51.5161,0.0,0.0,1,1,0,1,3,1,0,0,1,3,Stayed,0,
1,58,0,0,0,0,Yucca Valley,92284,20486,0,0,4,1,1,19,1,Month-to-Month,63.25,0.0,1.1,0,0,0,1,1,1,0,0,1,4,Stayed,0,
0,34,0,0,0,0,Adelanto,92301,18980,0,0,10,1,1,22,1,Month-to-Month,43.62,0.0,15.45,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,52,0,0,0,0,Amboy,92304,42,0,0,4,1,0,22,1,Month-to-Month,29.6,0.0,0.0,0,0,0,1,1,0,0,0,0,4,Stayed,0,
1,63,0,1,0,0,Fallbrook,92028,42239,1,1,51,1,1,13,0,Month-to-Month,71.5608,2.1569,45.76,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,29,0,0,0,0,Baker,92309,904,0,0,6,1,0,48,1,One Year,42.6,0.0,0.0,0,0,0,1,1,1,1,1,3,3,Stayed,0,
0,45,0,1,1,2,Fort Irwin,92310,9465,1,7,63,1,0,16,1,Two Year,38.0167,0.0,0.0,0,1,1,1,3,0,0,0,0,5,Stayed,0,
1,22,0,1,0,0,Grand Terrace,92313,11024,1,4,48,1,1,51,1,Month-to-Month,105.9073,0.0,39.25,0,1,0,1,2,1,1,1,3,3,Stayed,0,
1,44,0,0,1,1,Big Bear Lake,92315,5447,0,0,35,0,1,0,0,One Year,18.4143,0.0,25.52,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,58,0,0,0,0,Calimesa,92320,7334,0,0,2,0,1,0,0,Month-to-Month,19.65,0.0,1.97,0,0,0,0,0,0,0,0,0,4,Joined,0,
1,63,0,0,0,0,Cedar Glen,92321,455,0,0,50,0,1,0,0,One Year,19.781,0.0,37.95,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,43,0,0,0,0,Colton,92324,52202,0,0,33,1,1,19,0,Month-to-Month,72.9121,1.8182,49.45,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,59,0,0,0,0,Crestline,92325,10484,0,0,31,0,1,0,0,Two Year,20.5984,0.0,34.57,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,22,0,1,1,1,Daggett,92327,678,1,9,9,0,1,0,0,Two Year,21.2333,0.0,30.83,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,40,0,1,1,2,Death Valley,92328,443,1,7,54,1,1,12,1,Month-to-Month,83.7787,0.0,4.33,0,1,1,1,3,1,1,1,3,3,Stayed,0,
1,27,0,0,0,0,Essex,92332,115,0,0,46,1,1,59,1,One Year,101.3957,0.0,30.6,1,1,1,0,3,1,0,0,1,3,Stayed,0,
0,35,0,0,1,1,Fawnskin,92333,414,0,0,34,1,1,16,1,One Year,102.0824,0.0,4.28,1,1,0,0,2,1,1,1,3,4,Stayed,0,
0,28,0,1,1,2,Fontana,92335,82630,1,7,71,1,1,69,1,Two Year,97.3282,0.0,39.09,1,0,0,0,1,1,1,1,3,3,Stayed,0,
1,62,0,1,1,2,Fontana,92336,54586,1,6,63,1,1,27,0,Two Year,63.7175,1.4286,1.18,1,1,1,1,4,0,0,0,0,3,Stayed,0,
1,56,0,0,0,0,Fontana,92337,29847,0,0,51,0,1,0,0,Two Year,25.2549,0.0,44.35,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,35,0,1,0,0,Forest Falls,92339,958,1,7,64,1,1,11,1,Two Year,99.6219,0.0,35.92,1,0,1,0,2,1,1,1,3,4,Stayed,0,
1,54,0,0,0,0,Hesperia,92345,68515,0,0,15,1,1,16,1,Month-to-Month,100.3633,0.0,15.28,0,0,1,0,1,1,1,1,3,3,Stayed,0,
1,40,0,0,0,0,Hinkley,92347,1933,0,0,18,1,1,20,1,Month-to-Month,50.7389,0.0,38.32,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,35,0,1,1,2,Lake Arrowhead,92352,9793,1,3,57,1,1,22,1,One Year,97.1193,0.0,42.18,0,1,0,0,1,1,1,1,3,5,Stayed,0,
0,20,0,1,1,1,Loma Linda,92354,18068,1,3,14,1,1,59,0,Two Year,58.2536,1.4286,10.74,1,1,0,0,2,0,1,1,2,4,Stayed,0,
0,23,0,1,0,0,Mentone,92359,7324,1,10,70,1,1,30,1,Two Year,117.7757,0.0,21.68,1,1,1,1,4,1,1,1,3,4,Stayed,0,
1,33,0,0,0,0,Needles,92363,5488,0,0,38,0,1,0,0,Two Year,19.5132,0.0,41.63,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,38,0,1,1,1,Nipton,92364,162,1,4,68,1,1,24,1,Two Year,64.35,0.0,36.51,1,1,1,1,4,0,0,0,0,3,Stayed,0,
1,27,0,0,0,0,Phelan,92371,12463,0,0,30,1,1,59,0,Month-to-Month,103.23,2.6667,34.49,0,0,1,0,1,1,1,1,3,5,Stayed,0,
0,39,0,1,0,0,Pinon Hills,92372,4280,1,10,51,1,1,5,1,Two Year,76.4951,0.0,9.99,0,0,0,1,1,1,1,1,3,3,Stayed,0,
1,30,0,0,0,0,Redlands,92373,31230,0,0,31,1,1,48,1,Month-to-Month,84.3032,0.0,24.21,1,0,1,0,2,0,0,0,0,3,Stayed,0,
1,35,0,1,1,1,Rialto,92376,75882,1,5,72,1,1,14,1,Two Year,78.6347,0.0,32.59,1,1,1,1,4,0,1,1,2,3,Stayed,0,
1,62,0,0,0,0,Running Springs,92382,5395,0,0,37,0,1,0,0,One Year,18.7851,0.0,30.17,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,19,0,0,0,0,Sugarloaf,92386,1834,0,0,55,1,1,51,1,One Year,100.9464,0.0,42.19,1,1,0,0,2,1,1,1,3,4,Stayed,0,
0,55,0,0,1,3,Fallbrook,92028,42239,0,0,33,1,1,53,1,Month-to-Month,99.247,0.0,10.36,1,0,1,0,2,0,1,1,2,4,Stayed,0,
1,23,0,1,1,3,Victorville,92392,63235,1,2,46,1,1,48,0,One Year,92.1,1.087,6.26,0,0,1,1,2,0,1,1,2,5,Stayed,0,
1,63,0,0,1,3,Victorville,92394,12083,0,0,1,1,1,75,1,Month-to-Month,54.5,0.0,33.21,1,0,0,1,2,0,0,0,0,3,Joined,0,
1,43,0,1,1,1,San Bernardino,92401,1779,1,3,19,1,1,17,1,Month-to-Month,50.6789,0.0,7.42,0,0,1,0,1,0,0,0,0,3,Stayed,0,
1,62,0,0,1,1,San Bernardino,92405,24644,0,0,61,0,1,0,0,Two Year,24.5631,0.0,32.05,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,28,0,0,0,0,San Bernardino,92407,49355,0,0,26,1,1,42,1,Month-to-Month,47.4288,0.0,29.07,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,50,0,1,0,0,San Bernardino,92408,12149,0,0,45,1,1,27,1,Month-to-Month,108.5067,0.0,29.81,0,1,1,0,2,1,1,1,3,5,Stayed,0,
0,23,0,1,1,2,San Bernardino,92410,44556,1,4,62,1,1,73,1,Two Year,87.2847,0.0,37.75,0,0,1,0,1,1,0,0,1,4,Stayed,0,
1,37,0,0,0,0,Riverside,92501,18999,0,0,3,1,1,13,0,Month-to-Month,49.35,3.3333,34.89,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,21,0,1,1,1,Riverside,92503,71678,1,7,41,1,1,82,1,One Year,95.8671,0.0,14.73,1,1,1,0,3,0,1,1,2,3,Stayed,0,
0,31,0,1,1,3,Riverside,92504,46550,1,4,67,1,1,76,1,Two Year,102.9179,0.0,13.26,0,1,1,1,3,1,1,1,3,3,Stayed,0,
1,53,0,1,0,0,Riverside,92506,42425,1,6,71,1,1,10,1,One Year,96.5768,0.0,5.22,1,1,0,0,2,1,0,0,1,3,Stayed,0,
1,32,0,1,1,2,Riverside,92507,48649,1,3,37,1,1,23,1,One Year,71.8595,0.0,1.12,1,1,0,0,2,1,1,1,3,3,Stayed,0,
0,45,0,1,0,0,Riverside,92508,17147,1,5,60,1,1,16,1,Two Year,62.77,0.0,22.22,1,1,0,1,3,0,0,0,0,3,Stayed,0,
1,50,0,0,0,0,March Air Reserve Base,92518,1005,0,0,6,0,1,0,0,Month-to-Month,21.5917,0.0,31.02,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,42,0,1,1,3,Lake Elsinore,92532,4546,1,8,11,1,1,57,0,Month-to-Month,52.8818,5.4545,44.84,1,0,0,0,1,0,0,0,0,3,Stayed,0,
1,45,0,1,1,3,Anza,92539,3745,1,8,10,1,1,51,1,Month-to-Month,92.945,0.0,32.76,0,0,0,0,0,1,1,1,3,4,Stayed,0,
0,44,0,1,0,0,Hemet,92543,29687,1,6,34,0,1,0,0,Two Year,19.9706,0.0,4.42,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,45,0,0,0,0,Hemet,92544,39264,0,0,62,1,1,18,1,Two Year,62.0444,0.0,23.18,1,0,0,1,2,0,1,1,2,3,Stayed,0,
0,24,0,1,0,0,Hemet,92545,25694,1,5,64,1,1,26,1,One Year,70.0109,0.0,32.93,0,1,0,1,2,0,1,1,2,4,Stayed,0,
0,29,0,0,0,0,Idyllwild,92549,3588,0,0,25,0,1,0,0,Two Year,19.976,0.0,29.38,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,30,0,0,0,0,Moreno Valley,92551,22983,0,0,26,1,1,71,1,One Year,59.7385,0.0,35.75,0,1,1,0,2,0,0,0,0,4,Stayed,0,
0,22,0,0,1,1,Moreno Valley,92553,61205,0,0,10,0,1,0,0,One Year,21.95,0.0,7.86,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,52,0,0,0,0,Moreno Valley,92555,12743,0,0,53,1,1,12,1,One Year,100.2236,0.0,29.39,1,1,1,0,3,1,0,0,1,3,Stayed,0,
0,59,0,0,0,0,Mountain Center,92561,1500,0,0,33,1,1,19,1,Month-to-Month,78.0848,0.0,17.63,0,1,1,0,2,0,0,0,0,3,Stayed,0,
1,25,0,0,0,0,Murrieta,92563,18311,0,0,29,1,1,82,1,Month-to-Month,68.7328,0.0,16.38,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,51,0,1,1,3,Nuevo,92567,7344,1,3,24,1,1,26,1,Month-to-Month,80.1604,0.0,45.68,1,0,0,1,2,1,1,1,3,3,Stayed,0,
0,63,0,1,1,1,Perris,92570,36817,1,5,20,1,1,10,1,Month-to-Month,46.99,0.0,13.18,0,0,1,0,1,0,0,0,0,3,Stayed,0,
1,44,0,0,0,0,Perris,92571,26357,0,0,1,1,1,11,0,Month-to-Month,84.6,0.0,7.34,0,0,0,0,0,1,0,0,1,3,Joined,0,
1,45,0,1,1,3,Menifee,92584,14068,1,10,72,1,1,53,1,Two Year,83.1465,0.0,37.84,1,0,1,1,3,1,1,1,3,3,Stayed,0,
0,26,0,1,0,0,Sun City,92585,8692,1,4,52,1,1,51,1,Two Year,105.5192,0.0,49.82,1,1,1,1,4,1,1,1,3,3,Stayed,0,
1,63,0,0,0,0,Sun City,92586,18161,0,0,9,1,1,5,1,Month-to-Month,72.3889,0.0,29.87,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,38,0,0,0,0,Sun City,92587,13151,0,0,1,1,1,21,1,Month-to-Month,45.4,0.0,49.33,0,0,0,0,0,0,0,0,0,3,Joined,0,
0,55,0,1,1,1,Wildomar,92595,19368,0,0,69,1,1,21,1,Two Year,99.3688,0.0,8.46,0,0,0,1,1,1,1,1,3,4,Stayed,0,
0,37,0,0,0,0,Winchester,92596,4093,0,0,1,1,1,20,1,Month-to-Month,50.75,0.0,45.77,1,0,0,0,1,0,0,0,0,3,Joined,0,
0,60,0,0,0,0,Irvine,92602,2762,0,0,54,1,1,26,0,Two Year,87.6889,1.4815,18.54,1,0,1,1,3,1,1,1,3,3,Stayed,0,
0,51,0,0,1,3,Irvine,92604,27369,0,0,33,0,1,0,0,One Year,20.6712,0.0,21.16,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,49,0,0,1,1,Foothill Ranch,92610,10936,0,0,11,1,0,19,1,Month-to-Month,29.1864,0.0,0.0,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,22,0,0,0,0,Irvine,92612,41062,0,0,6,1,1,41,1,Month-to-Month,55.9417,0.0,3.16,1,1,0,0,2,0,0,0,0,3,Stayed,0,
0,28,0,0,0,0,Irvine,92614,22499,0,0,21,1,1,42,1,Month-to-Month,67.8286,0.0,16.16,1,0,1,0,2,1,0,0,1,3,Stayed,0,
1,25,0,1,1,3,Irvine,92618,6301,1,9,65,0,1,0,0,Two Year,26.9008,0.0,34.03,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,60,0,1,1,2,Costa Mesa,92626,48207,1,4,43,0,1,0,0,Two Year,25.0686,0.0,2.81,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,37,0,1,1,2,Huntington Beach,92646,56517,1,7,60,1,1,28,1,Two Year,61.5742,0.0,43.24,1,1,1,0,3,0,0,0,0,3,Stayed,0,
0,48,0,0,0,0,Huntington Beach,92647,58764,0,0,17,1,0,11,1,Month-to-Month,22.5176,0.0,0.0,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,24,0,1,1,1,Huntington Beach,92649,32304,1,4,35,0,1,0,0,One Year,21.3357,0.0,41.02,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,48,0,1,1,1,Laguna Hills,92653,48273,1,4,12,1,0,22,1,One Year,30.7375,0.0,0.0,0,0,0,1,1,0,0,0,0,4,Stayed,0,
0,63,0,0,0,0,Midway City,92655,8660,0,0,1,0,1,0,0,Month-to-Month,20.2,0.0,13.08,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,57,0,0,0,0,Aliso Viejo,92656,41237,0,0,28,1,1,11,1,One Year,59.0964,0.0,11.32,1,1,0,1,3,0,0,0,0,3,Stayed,0,
0,61,0,1,0,0,Newport Coast,92657,5597,1,7,70,0,1,0,0,Two Year,27.7264,0.0,9.03,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,61,0,0,0,0,Newport Beach,92661,4242,0,0,18,1,1,20,1,Month-to-Month,99.7028,0.0,7.56,0,1,1,0,2,1,1,1,3,3,Stayed,0,
0,46,0,1,0,0,Newport Beach,92662,3124,1,1,70,1,1,18,1,Two Year,75.5686,0.0,18.26,1,0,0,1,2,1,1,1,3,3,Stayed,0,
1,51,0,1,1,3,Newport Beach,92663,22133,1,1,9,1,1,22,1,Month-to-Month,55.6889,0.0,23.36,0,1,0,0,1,0,0,0,0,5,Stayed,0,
1,63,0,0,0,0,San Clemente,92673,15297,0,0,1,1,1,21,1,Month-to-Month,48.45,0.0,16.42,1,0,0,0,1,0,0,0,0,3,Joined,0,
1,20,0,1,1,3,San Juan Capistrano,92675,34321,1,5,18,0,1,0,0,Two Year,17.1806,0.0,20.0,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,61,0,1,0,0,Westminster,92683,88230,1,10,1,1,1,9,1,Month-to-Month,55.7,0.0,17.68,1,0,1,0,2,0,0,0,0,4,Joined,0,
1,19,0,0,0,0,Rancho Santa Margarita,92688,42193,0,0,55,1,1,48,1,One Year,83.4518,0.0,44.85,1,0,1,0,2,0,0,0,0,4,Stayed,0,
0,60,0,0,0,0,Mission Viejo,92691,46371,0,0,59,1,1,18,1,Month-to-Month,63.3127,0.0,16.8,0,0,1,1,2,1,0,0,1,3,Stayed,0,
1,19,0,1,0,0,Ladera Ranch,92694,350,1,8,7,1,1,73,1,Month-to-Month,68.2214,0.0,41.22,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,21,0,1,1,1,Santa Ana,92701,58157,1,1,45,1,1,59,1,Two Year,56.7489,0.0,45.21,1,0,0,1,2,0,0,0,0,3,Stayed,0,
1,40,0,1,1,2,Santa Ana,92703,70011,1,1,54,0,1,0,0,One Year,24.8546,0.0,28.87,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,40,0,1,1,3,Santa Ana,92704,91188,1,1,51,0,1,0,0,One Year,23.85,0.0,42.55,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,39,0,1,0,0,Santa Ana,92706,37879,1,1,44,1,1,24,1,One Year,59.1807,0.0,17.61,1,1,0,1,3,0,0,0,0,3,Stayed,0,
0,19,0,0,0,0,Santa Ana,92707,62634,0,0,2,0,1,0,0,Month-to-Month,21.35,0.0,40.28,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,49,0,0,0,0,Fountain Valley,92708,54548,0,0,66,1,1,28,1,One Year,91.7712,0.0,19.68,0,0,1,0,1,1,0,0,1,4,Stayed,0,
0,39,0,1,1,2,Tustin,92780,55062,1,1,68,1,0,19,1,One Year,43.8772,0.0,0.0,1,1,0,0,2,1,0,0,1,3,Stayed,0,
1,52,0,0,0,0,Tustin,92782,17494,0,0,31,0,1,0,0,Two Year,22.2371,0.0,26.16,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,61,0,0,1,2,Anaheim,92802,45086,0,0,21,1,1,24,1,Month-to-Month,83.2,0.0,13.39,1,0,0,0,1,0,0,0,0,3,Stayed,0,
1,37,0,1,1,3,Anaheim,92804,81333,1,1,55,1,1,52,1,Two Year,84.69,0.0,8.39,1,0,1,1,3,1,1,1,3,3,Stayed,0,
0,37,0,1,1,1,Anaheim,92808,19629,1,1,22,0,1,0,0,One Year,19.7045,0.0,37.4,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,41,0,1,0,0,Fullerton,92831,34592,1,1,67,1,1,23,1,Two Year,87.8187,0.0,3.2,0,1,1,1,3,1,1,1,3,5,Stayed,0,
0,50,0,0,0,0,Garden Grove,92840,50641,0,0,4,1,0,23,1,Month-to-Month,36.6,0.0,0.0,1,1,0,1,3,0,0,0,0,4,Stayed,0,
0,36,0,1,0,0,Garden Grove,92843,43491,1,1,70,0,1,0,0,Two Year,24.6307,0.0,28.54,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,46,0,0,0,0,Norco,92860,22443,0,0,20,0,1,0,0,Month-to-Month,17.8075,0.0,29.12,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,50,0,1,1,2,Villa Park,92861,5935,1,1,22,0,1,0,0,One Year,22.1932,0.0,37.7,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,25,0,0,0,0,Orange,92866,15396,0,0,63,0,1,0,0,Two Year,20.6143,0.0,16.57,0,0,0,0,0,0,0,0,0,5,Stayed,0,
